cat,crab,seagull,squirrel,rubber duck,dishware,plate of food,bath towel,garden fence,grocery shelves,shopping cart,tree
0.0035211004,0.017873852,0.043982916,0.016272463,0.03125067,0.0001427993,-0.019129869,-0.004169852,-0.004406897,-0.0060397936,0.024713561,-0.01837631
-0.044883072,-0.05653821,-0.05850232,-0.042432293,-0.04745188,-0.019122815,-0.03703972,-0.04810126,-0.003065132,-0.043123104,-0.04604101,-0.025200402
0.01333635,0.01147965,0.02845485,-0.00586988,0.05743367,0.026121788,0.003977256,-0.054584708,-0.04690373,0.005345601,0.0061657554,0.028831795
-0.03293763,-0.042628016,-0.015886405,-0.031639576,-0.026899636,-0.015050685,-0.04143178,-0.002032803,-0.0118525475,-0.008131968,-0.0025285285,-0.03743503
0.0026707766,0.018721426,0.010365316,-0.0015121418,0.011511048,-0.0009160846,0.002774014,0.025086368,-0.023522208,0.029635936,0.012375733,-0.01701149
0.01911037,-0.018397354,-0.030870326,0.017011037,0.0029945362,0.032808412,0.05353435,-0.007902542,-0.039391257,0.033372417,-0.0066206064,-0.032974996
0.02302595,0.023794409,-0.017226864,-0.02701753,-0.03770044,-0.0024800082,0.0039040549,0.012778579,-0.014856131,0.032911755,-0.011112259,-0.017218651
0.02510647,0.03858957,-0.013643463,0.019965334,0.01609883,-0.0034618888,-0.01789765,-0.010518788,-0.045975223,0.013333612,0.011415492,0.040432755
0.025901273,0.004131926,-0.005544316,0.012067353,-0.01718659,-0.013396382,-0.00994314,-0.026391128,-0.0076250215,-0.035854876,-0.011693456,0.020813486
-0.04296619,-0.0023043433,0.0040678224,-0.017499449,0.021934338,-0.003782916,-0.003855254,0.036291163,-0.013920588,0.00264081,0.016677864,-0.038385525
-0.0032961005,-7.390959e-05,-0.0041275457,-0.0058371206,-0.043049656,0.0070683844,-0.011022855,-0.033466425,-0.01610821,0.01364072,0.0141382795,0.015463884
0.005025969,-0.020890221,0.0076445863,0.046887565,-0.006305802,-0.01469206,0.018349057,0.011796646,-0.01233087,-0.0055311457,-0.016488342,0.012539272
0.019776603,-0.0047115176,0.025840295,0.030805701,-0.0060562575,-0.044330686,-0.06988258,-0.012751677,0.012323836,-0.017364407,-0.028554523,0.027564464
0.0033370096,-0.0051290723,0.019721972,0.016796611,-0.000929394,0.019076541,0.029451214,-0.0039176433,0.008891169,-0.03229754,-0.01904056,-0.0102726985
-0.021331148,-0.0027920103,0.022814313,0.0011339203,-0.0064401724,-0.012517172,-0.0065941927,-0.0076133427,0.013055388,0.00018594439,-0.003954675,0.013904091
-0.012296092,0.024554733,-0.018129349,0.0011733803,0.027616277,0.0111578675,0.012907782,0.005296385,-0.007955627,0.002109769,-0.009899323,-0.031268973
-0.025246728,0.004552597,0.020558098,0.011793366,0.005403602,0.020395355,0.01573822,-0.01409679,-0.033173066,0.029124089,-0.023942841,0.011631424
-0.01333635,0.0027857781,-0.041965593,0.0009738461,-0.00079782313,0.013997947,0.034380082,0.028812334,0.024872765,-0.0010468869,0.007593482,-0.014842404
-0.02695322,-0.025015915,-0.02193837,-0.008737812,0.0038487467,-0.022176912,0.026205968,-0.029861521,0.046791185,-0.02591225,-0.022742542,0.011424264
-0.0013302746,-0.0011537297,-0.013105953,0.017666224,0.0003013332,0.0070626005,0.01643363,-0.009967292,0.010748185,-0.016967725,-0.043463524,-0.020703813
0.0019767839,-0.016702205,0.038329106,0.0061825826,0.026822854,0.023669256,0.0012589052,0.021669779,-0.02200283,0.0062477314,0.02521895,0.0048256093
-0.031067502,0.007896154,0.013152405,-0.015653012,0.016585123,-0.014460688,0.0050173206,0.017540282,-0.030528223,-6.088179e-05,-0.018623615,-0.027077029
0.001949024,0.0062602106,0.015514795,0.019941509,0.06147757,0.0079823,0.00857062,-0.02403718,0.037421692,-0.012706599,0.0076566557,0.012179788
-0.015019465,-0.025526952,-0.027977062,-0.021918982,0.022203078,4.2003783e-05,-0.030354027,-0.009886585,0.00082783186,0.0027527767,-0.023551164,-0.017023677
-0.013301286,-0.0039231484,-0.03806367,-0.003255088,-0.0014308827,0.008045927,0.019361671,0.00875669,-0.022030966,0.029380012,0.070249185,0.054251544
-0.032773994,-0.0013671814,-0.002223035,-0.0147714885,-0.013296252,-0.0011987911,-0.009857738,-0.020122899,0.011430498,-0.00578387,-0.014492053,0.022361092
-0.026392182,-0.024666913,-0.031905532,-0.02324127,-0.033119056,-0.0058479025,-0.015201413,-0.053804543,-0.010220624,-0.008854952,-0.011377588,-0.014281853
-0.03254023,-0.010021322,-0.02938388,0.024635032,0.029791795,-0.011672668,-0.0010034641,0.009382167,0.0008665197,-0.02270041,-0.012577889,0.0046214955
-0.026205169,-0.022323618,0.012030933,0.014068652,0.02381552,-0.0065825055,-0.00570663,-0.0004325381,-0.05869297,-6.777973e-05,0.017739182,-0.038946077
0.0027379843,-0.0043375874,0.027578907,-0.023634382,-0.010519268,-0.005544228,0.027938392,0.0045532095,-0.00077199825,0.0023113086,-0.031132013,-0.0029565995
0.010671418,0.01556795,0.019456534,0.01645115,-0.009777033,0.012320506,-0.0061458363,0.024830798,0.045440625,-0.018234545,0.016564151,-0.037410658
0.023107769,0.00023097965,0.022947032,0.012073309,-0.020539446,-0.011661099,0.019666675,0.0056999186,0.035142627,-0.00089813134,-0.03714615,-0.011338963
0.030646723,-0.0017746092,0.012376001,-0.011084572,0.044226997,0.0025320665,0.0045293136,0.051060513,-0.03353884,-0.025131684,0.015035347,0.019850802
-0.010098691,-0.010563522,0.0021118834,-0.0037018065,0.018389523,0.012760112,0.0075763064,-0.015576416,-0.01187365,-0.005831856,-0.012521032,-0.005632924
-0.043433722,-0.041182153,-0.0381433,-0.056989357,0.019630847,0.00060843345,-0.010272544,-0.05837793,0.020188019,0.036187578,-0.010076209,-0.025931556
0.026766207,-0.058931362,-0.0843028,-0.04438594,-0.019272527,0.009318468,-0.029475614,0.030991416,-0.052080866,0.019782882,0.012375733,-0.022019887
-0.036841523,-0.0008483536,-0.031905532,-0.048888862,-0.03626716,0.0016456264,-0.008235116,-0.023526037,0.008426915,-0.023161072,-0.038308546,-0.021130318
0.04750125,0.062770374,0.059829507,-0.0017422017,0.029023966,0.04567264,0.05187513,0.05270155,0.010487922,0.064441524,0.055239107,0.001961927
0.064192146,0.05369634,0.06779262,0.035546873,-0.005643549,0.022489263,0.049630295,0.05746325,0.0070482213,0.020704208,-0.0060457257,0.03287751
0.012868819,-0.003938729,-0.025123615,-0.0032282851,-0.030431652,-0.03310919,0.013090784,-0.08850847,-0.026335867,-0.026718408,-0.03568052,0.04199255
-0.011390248,-0.02350773,-0.031454287,-0.008612731,-0.032914303,-0.03202175,-0.021996908,-0.054638512,0.0030422711,0.038900364,0.023210026,0.0038872962
0.03707529,0.03220783,-0.010086607,0.007921807,0.0071664113,0.013685595,0.0121757705,-0.058216516,0.008412846,0.04540082,-0.011409175,0.008603232
0.024662314,0.004552597,0.02954314,0.01932206,0.05768961,-0.049605947,-0.08159474,-0.002770934,-0.02324084,-0.010684804,-0.022085534,0.0036313927
0.01580258,-0.021912295,-0.02006704,-0.030781876,0.02810257,0.02060359,0.01851986,-0.015374648,-0.011008449,-0.003864444,-0.007801955,-0.006391495
-0.02936101,-0.0056525744,0.0112147145,-0.0051759775,-0.010167346,0.013488931,0.0053497753,-0.014984566,-0.04257069,-0.014395694,-0.00988037,-0.035826493
0.035228536,-0.0025614202,-0.0076180426,0.035785124,-0.029382287,-0.007889751,0.027450385,0.0020294401,0.0503364,0.0035797292,0.0060172975,0.03182952
-0.037005156,0.019294785,0.0041275457,-0.019774735,-0.04425259,0.025913553,-0.0061641363,-0.0036587089,-0.005388161,0.0017274834,-0.036918726,-0.01210058
-0.012950636,0.007248009,0.01340457,-0.0012798483,0.030022144,0.037736613,0.04345701,-0.005965579,0.00469178,0.008573435,-0.026962547,0.006470703
-0.013909077,0.0068990076,-0.029091898,-0.0023184686,-0.011741397,0.0019247177,0.030866433,-0.01848186,0.016206687,-0.0012468271,-0.04467646,0.007884265
0.0018818163,-0.023258444,-0.016178386,-0.028852053,0.011754194,-0.026931586,-0.0001659414,0.007566264,-0.045215536,-0.013883848,0.018219303,-0.024786083
-0.007451291,0.0069426326,0.012176923,-0.035070375,-0.01375695,-0.003129293,-0.031793647,-0.03384306,-0.011662626,-0.03260465,-0.050109398,-0.02722326
0.005893825,0.028667964,0.052928142,0.027756104,0.032555982,0.022685928,0.037381325,0.05280916,-0.019611217,-0.010492861,0.008111507,0.033657406
0.0147857,0.04883525,0.0036198974,0.023860719,-0.03450115,-0.018174194,-0.019605676,0.0008205193,0.010319103,-0.039872874,0.004510604,-0.020752557
0.026158415,-0.0025832327,0.0027157527,0.013687452,-0.025197614,-0.008074849,0.03477049,-0.0010458258,-0.038209517,0.012712997,-0.0024006015,-0.0052582077
0.008117524,-0.03223276,-0.0061282776,0.0069807195,0.035806462,-0.027949618,0.011510862,0.01588579,0.014602901,-0.0031766498,-0.042275857,-0.02612653
-0.022722056,-0.003832782,0.03039254,0.0110547915,0.005601958,0.013535204,0.0020816543,0.02236924,-0.03021872,0.004427476,-0.025926497,0.00946843
-0.024802573,0.045793954,0.009874257,-0.021192322,-0.015331001,-0.0070626005,-0.035136495,-0.059400216,-0.022354538,0.007972016,-0.010114114,-0.03565589
-0.007550642,0.02874275,0.025760664,0.037857898,0.03803317,0.026792765,0.005819482,0.0038907412,0.0067457524,0.02213738,0.019647028,0.019899545
0.011466223,-0.009647393,-0.014134522,0.014044827,-0.023329228,-0.011985019,0.0029814169,-0.028354995,0.0061970884,-0.010844756,-0.0013321759,-0.014818032
0.010607133,0.021663008,0.03718773,-0.008046888,0.021102522,0.024617877,0.03191565,0.015966497,-0.009109228,0.016801374,0.0076377033,-0.014342783
0.026719455,-0.020628469,0.010517943,0.0016409456,0.0023130872,-0.0290602,-0.038015734,0.006789461,-0.015475136,-0.009936228,-0.012123038,-0.032706905
0.037098665,0.013947587,0.00031769494,0.008457868,0.0021451244,-0.016311657,-0.019447073,0.031717777,-0.0015105843,0.034575257,0.030020155,-0.015439512
0.03181555,-0.005982879,-0.019429991,0.02554038,0.008017423,0.028227264,0.034575284,-0.010444807,0.037252873,0.024427895,0.012470493,0.05654249
0.022254523,-0.005920558,0.02236307,0.03530862,0.03437318,0.01795439,0.037625328,0.016733212,-0.023761367,-0.003694895,-0.03320411,0.032121982
0.015942842,-0.019319715,0.009436286,-0.011114354,-0.031685777,-0.0026506442,0.0050386707,0.03147566,-0.007364758,0.008400687,0.008357883,0.04021341
-0.03525191,-0.021002399,-0.006592792,-0.044981565,0.01922134,0.0070626005,0.0009722012,0.02676776,-0.05630136,-0.014958726,-0.02502943,-0.032950625
-0.006972071,0.048386537,0.02092971,-0.04298027,-0.0013269058,0.0048414385,-0.00086697465,-0.054208077,-0.030500086,-0.026065804,-0.027114162,-0.041163906
0.01595453,-0.0029758592,-0.024566198,-0.030186253,-0.032965492,-0.02521944,0.00995534,-0.0097857015,-0.037337285,-0.029968636,-0.017082175,0.009681683
0.00428084,0.042129442,-0.0052423812,0.025445081,0.025453556,-0.018116351,0.0037393526,-0.012085846,-0.010762254,0.0038388518,0.037348308,0.01582946
0.0009993496,-0.012239974,-0.0021815605,0.025016231,0.03810995,-0.0017569737,-0.003638701,-0.0070887487,0.02208724,-0.012706599,-0.05013467,-0.01914402
0.03038958,-0.023757016,0.025561586,0.0077550313,0.0015436577,-0.0048385463,-0.009412432,-0.03158327,0.029768534,0.013896643,0.021390624,-0.006281822
0.01870128,-0.0023791294,0.004568835,-0.012329428,-0.01922134,-0.065848194,-0.038747743,-0.015993401,-0.032497786,-0.030582853,0.0077640507,0.0044600326
0.028589582,-0.017736744,-0.03928468,-0.012746365,-0.0035480135,0.005084378,-0.00926603,0.010216137,0.02274845,0.021075297,0.0025553773,-0.016731216
-0.034083083,-0.021575758,-0.038833436,-0.042146392,-0.05123984,0.007820341,0.02989042,-0.015805084,0.009369492,-0.028663427,-0.012040912,0.0011904082
-0.018163618,0.038090996,0.013417842,-0.034141198,0.0073519703,0.0163695,-0.026889177,-0.028677821,0.0097563695,-0.00027331826,0.0037240912,-0.015671043
-0.044181775,-0.052848767,-0.04228412,-0.008171969,0.05164935,0.033317428,0.008094814,0.06472687,0.042289328,-0.034216966,0.009804563,0.022946015
-0.013909077,-0.0231338,-0.013271851,0.004729259,0.0043862276,0.0030425289,-0.017629247,-0.02889304,-0.0010709497,-0.022994723,-0.0061183753,-0.03828804
-0.056618124,0.0153435925,-0.060731992,-0.05246261,-0.042844903,-0.017734589,-0.010845953,-0.013417508,-0.0070306356,-0.046091814,-0.006645876,-0.043089278
0.01882985,0.013947587,0.051866397,0.029495327,0.019643646,0.03378017,-0.010284744,0.0035443744,0.008110378,0.050698437,0.014555226,0.043186765
0.0001598923,-0.021388793,0.045548994,0.0040978966,-0.016022047,-0.002767776,0.018056253,0.056064334,0.03812511,0.034319334,0.05106964,0.022470765
0.028005168,0.022161582,0.031666636,0.019048072,0.016572326,-0.038546413,-0.03337967,-0.0062480527,0.016417712,-0.03961695,0.001882577,0.011156174
-0.016351933,-0.012763476,-0.025614673,0.011364516,0.0040055118,-0.015131664,-0.025205554,0.00669194,-0.05421925,-0.039693728,-0.0025885433,0.009084575
0.005335709,0.03303048,-0.012448996,0.012567678,-0.036753453,-0.0018639828,-0.007082199,0.0207282,0.027179966,0.03874681,0.04123981,0.019741127
-0.022546731,0.0036987904,-0.029622773,-0.04510069,-0.0070128455,0.02570532,0.022033509,0.032013703,0.01668501,0.040487092,0.014605765,-0.018437238
0.0038103857,-0.03377834,0.023929149,-0.010101792,-0.02881921,-0.0022818968,0.012236772,0.036318067,0.027278444,0.015419388,0.049932513,0.016414382
-0.016094789,0.0015907603,0.0056604445,-0.01243664,0.009994584,-0.010677773,-0.00094398827,-0.015643671,0.026167048,-0.026897555,-0.0023784908,0.015902575
0.013792194,0.01890839,-0.03333889,-0.011912491,-0.008087807,0.018694779,0.027450385,-0.030480273,0.060662534,0.055023544,0.044272147,0.037508145
-0.026111662,0.032930765,0.0123096425,0.0040353565,0.0037623658,0.014194612,0.0018163004,-0.030776199,-0.042120505,0.021254443,-0.014201454,-0.0035399985
-0.0033223992,-0.0022435798,-0.032728385,0.059848353,-0.0015460573,-0.017746158,-0.0047489167,0.029054454,-0.007589851,0.010940728,-0.00644372,0.03982346
-0.011717521,0.00713583,-0.03612598,-0.008332787,-0.015497364,-0.033618208,-0.03069563,-0.006893707,0.03387648,0.0021145674,-0.03964783,0.012734246
-0.02096881,-0.0076468675,0.015806776,-0.01673705,0.021524828,0.00978121,-0.007875211,-0.005138334,-0.0140683055,-0.010281725,-0.018156128,-0.0020472282
-0.027116856,-0.017786602,0.05505164,0.0030942694,0.045481116,0.032692723,0.023412129,0.016787017,0.0013241792,-0.001113267,-0.026280269,0.012137138
-0.017637644,-0.0035990758,-0.04143472,0.010334086,-0.04453413,-0.00558761,-0.0047397665,0.026027948,0.024127144,-0.00017144872,0.0014751065,-0.035460915
-0.014996089,0.018883463,-0.02221708,0.018702611,-0.025517542,-0.01796596,-0.00498987,0.0039176433,0.064657934,0.03654587,0.013481273,0.026077786
-0.045981772,-0.04030965,-0.07113712,-0.035737474,-0.05379927,0.00806328,0.007954512,0.0019991752,-0.0055112587,0.03994965,0.03664076,-0.015561371
-0.016679205,-0.026549026,-0.013961988,0.011727847,-0.019656442,0.004980261,-0.037942532,-0.003517472,0.018345071,-0.009437177,-0.013089596,-0.020289492
0.0011162327,0.020391647,0.013490837,-0.0099945795,-0.02224147,-0.019365754,-0.0026260868,-0.029054454,0.025041584,-0.00045546377,0.0015161694,-0.019131834
-0.0014493492,-0.0036832101,0.0063074473,-0.0018836627,-0.032274444,0.028620595,0.022741118,0.0032921655,0.030668907,-0.0024536662,0.0072333915,-0.017230837
-0.012296092,0.009373178,-0.027685082,-0.005268299,-0.018415118,-0.017688313,-0.020532887,-0.012892914,-0.023972392,-0.051798906,-0.02870614,-0.038604874
0.029267503,0.0142965885,-0.02151367,0.0070045446,0.023610765,0.0066229952,-0.0026260868,0.05474612,-0.0023793022,-0.015828867,0.01199669,-0.023738097
0.00089342444,0.014196874,-0.010298957,0.0010751022,0.020462664,0.015617544,0.009449033,0.041160475,-0.005943859,-0.006071784,0.008225219,0.00031302482
-0.0266727,-0.016826848,0.014134522,0.046696965,-0.007671899,0.004850115,-0.011340059,-0.02509982,-0.05213714,0.040870976,-0.03664076,0.013806604
0.003898048,-0.0017855156,0.012190196,0.013115653,-0.013347441,-0.036186427,-0.022228712,-0.06548013,-0.06719023,-0.019552551,-0.0008757458,0.0229582
0.004949995,0.009510285,0.012634803,0.030519802,0.015778901,0.007843478,0.020142483,0.03564551,0.0005855932,-0.003637312,-0.00010877726,-0.008274213
0.024709066,-0.0029618368,-0.028481394,-0.013651715,-0.03483388,-0.024455916,0.0036600514,0.026592895,-0.004336555,-0.05369274,-0.016766306,0.014878961
-0.022242835,-0.036046848,0.0030077333,-0.032020774,-0.045122795,-0.017572628,0.00022894384,-0.008279175,0.031119091,0.019552551,0.034593932,0.0015597928
0.013651934,0.06775611,0.02086335,0.023074495,-0.026643693,-0.02466415,0.011279059,-0.0010391002,-0.00838471,0.013487166,0.0006574016,0.002505722
0.039927233,0.017599637,-0.019005291,0.020167846,0.014192054,0.031235088,0.042627398,-0.016235521,0.008405813,0.049470004,0.062466178,0.039604116
0.0028227244,0.014458625,0.022628507,0.013568327,0.0073007816,0.018232036,0.019581275,-0.030480273,0.0057855905,-0.00033809888,0.025130508,0.016792145
0.03658438,0.029465681,0.018169165,0.0053516864,-0.010768812,-0.008566512,0.046775457,0.011325857,-0.008687179,0.01691654,0.010865881,-0.009858378
0.035158407,0.037717067,-0.0011480151,0.015474326,-0.025056845,-0.021378683,-0.0055449777,0.03860476,0.025533974,0.0070762835,0.0008457383,0.022166118
0.0020907447,-0.0048704376,0.0036464413,0.007927762,-0.03747009,-0.036209565,-0.02205791,0.016531445,-0.00029015882,-0.037032124,0.015477562,-0.033121224
0.0047045406,-0.0061449157,0.016019125,0.019834297,-0.03283752,-0.019527715,-0.0063867895,0.0076402454,-0.014300433,-0.002213738,-0.017221158,0.010559066
-0.0053152544,0.028618107,0.026543703,0.017547099,0.024289016,0.005552904,0.0042273593,-0.00079740013,0.001267906,-0.0018874354,0.03029812,0.018802816
0.018128553,-0.030238468,-0.016311105,0.037476696,-0.03810995,-0.014842451,-0.011065556,-0.030480273,-0.0035592814,0.0015307422,-0.03070243,0.037093822
-0.0060837604,-0.0067058103,-0.03148083,-0.026374254,-0.010647239,0.0044799214,0.060708053,0.010491886,0.05199646,0.013947828,0.015035347,0.010650461
0.013172714,0.02595074,-0.060678907,-0.015712576,0.002404267,-0.010348069,-0.021826107,0.024117887,0.011747035,0.005838254,0.020986311,-0.038751103
0.002688309,0.0039231484,0.0003508746,-0.024492081,-0.021076927,-0.034913886,-0.0077776094,0.023660548,-0.03221642,0.0404615,0.039976332,0.025614724
0.010911028,-0.0026455545,0.005112981,-0.007927762,0.00072863844,-0.019365754,0.011120456,-0.024655933,-0.030274993,0.048369534,-0.027038354,-0.009334385
0.01905193,0.0035087094,-0.0062709497,-0.018702611,0.0014132867,-0.016114991,0.02418074,-0.0007461177,0.02357848,0.0028039613,-0.010859563,-0.025273519
0.037168793,0.009204909,0.013802726,0.01836906,0.041974694,0.017063612,0.008893925,-0.014890407,-0.023184568,-0.038311742,-0.027189972,0.034437303
-0.010934405,0.008376031,-0.023570808,-0.031782527,0.014320025,0.013199717,0.017275443,0.022490298,0.006031786,0.0052848193,0.01962176,-0.008682441
-0.026649324,-0.00012834367,0.009197393,0.010435342,0.03770044,0.00019702688,0.0038247537,-0.017486477,-0.007540612,0.01691654,0.050362095,0.008798206
-0.050493456,-0.024168339,-0.05213183,-0.04681609,-0.027718654,0.0035949273,0.014811008,-0.024924954,-0.046678636,-0.030762,-0.049376585,-0.026394619
-0.0041902554,0.019668715,-0.022655051,-0.023515256,-0.007767878,-0.0131071685,-0.002363783,-0.023041796,-0.015137496,-0.018797578,-0.034897167,-0.037800606
0.00429545,-0.024754163,-0.025720848,-0.006426789,0.02052665,-0.0077856346,-0.0072408016,-0.0130207,-0.03927871,0.013397593,-0.010600551,-0.008377793
0.005698046,-0.04033458,-0.03848837,-0.0070224134,0.014703941,0.057796482,0.05348555,0.03836264,0.011782206,-0.0052240374,-0.0009152293,-0.022312349
0.0048097353,0.016128846,0.028215956,-0.0027726323,-0.045839436,-0.0018408457,-0.016079826,-0.0065540657,-0.023367455,-0.053078525,-0.02976746,0.029173
0.01526492,-0.015031984,0.013517381,0.029304728,0.028665645,0.019134384,-0.01772685,-0.020324666,-0.04681932,0.015534554,-0.058726296,0.011204918
-0.026041532,0.0014326192,0.03288765,0.0036928721,0.0015588544,0.00042767485,-0.02776759,0.0134242335,-0.02730658,-0.03078759,-0.0075555774,-0.023116617
-0.009987652,0.006007808,0.05396335,0.006915201,-0.024416987,0.01956242,0.04689746,-0.03656019,-0.0049942485,0.013192854,-0.0053824014,0.024310833
-0.021331148,0.008668942,-0.0002610822,-0.031877827,0.011536642,0.005526875,-0.009241629,0.004105959,-0.037562378,0.021510366,-0.032597642,-0.045843285
-0.015849335,0.012875655,-0.029304247,-0.01135856,0.01872225,0.044515785,0.022863122,0.02440036,0.018654574,0.050442513,0.026103383,-0.009736519
-0.009935055,-0.021089649,-0.017970087,0.0070581506,0.028588861,0.027209232,0.020362087,-0.025570609,-0.030893998,0.0036597054,-0.019786011,-0.028514963
0.024381794,-0.0029166536,-0.02042538,0.007189188,-0.032504793,0.0047170767,0.041675784,-0.011352759,0.026110776,0.021356812,0.0032660817,-0.04094456
-0.005996098,-0.024592126,0.02143404,0.0006443913,-0.02710439,-0.014749902,0.012566176,0.007842012,0.014152715,-0.024107989,-0.019444874,0.0123321125
0.022394784,0.056787495,0.004824318,0.03275935,0.010762414,0.0010686449,-0.00049982575,-0.020849261,0.034101572,-0.036929753,-0.024006017,0.014147809
-0.0052422024,-0.0043469355,0.0052324273,0.021359095,0.013437021,-0.011285122,0.0030912184,-0.024696285,0.013167934,-0.07140265,-0.017903434,0.027710695
-0.013161026,-0.025801167,0.008022835,-0.0067662946,-0.02201112,0.038291905,0.003699702,0.049123548,0.014926473,0.041536376,0.042806517,-0.016024435
0.58796823,0.5576044,0.52705175,0.5702748,0.53277147,0.57380015,0.5578894,0.51221925,0.501507,0.5540231,0.545821,0.564645
0.032844122,0.013573658,0.023955692,0.03902532,-0.0025882262,0.0016571949,-0.004193809,0.042155858,0.009242876,0.014190955,-0.0024385059,0.03748377
0.034340225,-0.04065865,0.0043332595,0.0097027235,-0.021012941,0.014483825,0.0039040549,-0.028597115,0.026645372,0.02487576,-0.008642166,-0.017048048
0.032984383,-0.010632075,0.013178948,0.014878701,0.012707583,-0.014171475,0.016763035,-0.0137201585,0.0021313482,0.0061805514,-0.011244923,-0.017827945
-0.009292198,0.045245524,-0.039125416,-0.039525643,0.017327359,0.05108672,0.0037973034,-0.042532492,0.021468235,0.014792375,0.013771872,0.02627276
0.045490865,-0.008949391,-0.002599624,0.014414114,-0.0040790956,-0.004916634,0.010120042,0.0067356564,-0.000931146,-0.00538399,-0.033482075,0.030391589
0.023119457,0.027172243,0.0008543754,0.0312822,0.021409653,0.029661765,0.0061031356,0.042451784,0.036155544,0.047422618,0.029817998,0.034120467
-0.0153350495,0.016814383,-0.0097548105,-0.00013969257,0.017903231,-0.010359637,0.00426701,-0.044092823,-0.03170996,0.010460871,0.012179894,0.003865971
0.009461679,0.06386723,0.047008898,0.039287396,0.018095188,0.072234035,0.048117474,0.024911504,0.005940342,-0.015905643,0.016374629,0.037581258
0.06825967,0.042104512,0.037957497,0.03935887,0.02358517,0.03394213,0.044042617,0.047401804,0.06679632,0.052566677,0.062011328,0.066047475
0.017999982,0.042453513,0.021805651,0.011287085,-0.04041344,-0.021829855,0.0356733,-0.01066675,-0.015925322,0.019514164,0.041492503,-0.0063244724
0.029384386,-0.028618107,0.025481954,0.03621397,0.005195648,0.029245296,0.002909741,-0.0020193518,0.014391877,0.0014379699,-0.012009325,-0.00843263
0.0115538845,0.06321909,-0.023385003,-0.0034605786,0.030610813,0.0040894826,0.0029554914,-0.033923764,-0.053459562,-0.00046786005,-0.025282124,-0.020508839
-0.022184394,-0.02172533,-0.005189294,-0.004642893,-0.007831864,0.0155365635,0.02781639,0.056925207,-0.009017784,-0.0047761714,-0.08303554,0.025395377
0.026625948,-0.019232463,0.0043531675,0.0073202257,-0.0055827624,0.0050409962,0.009912639,-0.00029466394,0.03055636,-0.025234053,0.009191777,-0.0020152403
-0.034083083,-0.0024694956,-0.0018646951,-0.013425377,-0.00410469,0.0141830435,0.011632863,-0.0013173706,-0.050617762,-0.015393795,0.022477211,-0.020789115
0.051335014,0.052749053,0.05154787,0.011042879,0.018095188,0.013697164,-0.031183638,0.006587694,0.0026536342,0.024517467,0.009975132,-0.024956685
-0.07994797,-0.19065441,-0.1820898,-0.18373826,-0.22973467,-0.2617269,-0.19364111,-0.20402683,-0.19673118,-0.22439368,-0.22843619,-0.1754767
0.04221814,0.0067058103,-0.012057477,0.021740295,-0.032555982,0.023669256,-0.013712993,0.043393366,-0.011655591,0.020870557,0.040936574,0.032658163
0.007521421,0.0006010145,0.004456024,0.005286168,0.011178322,0.030957442,0.013395788,0.016854273,0.03379207,-0.008701397,-0.0057835546,0.0101934895
-0.030225944,0.015667666,-0.025495227,-0.005688214,0.022945313,-0.0008466733,0.011913467,-0.0005094618,-0.027405059,-0.034933552,-0.045257658,-0.02343345
0.015101284,0.041007653,0.05728131,0.01759475,7.288384e-05,-0.020406924,-0.021911507,-0.009388893,-0.02357848,0.010544046,0.0003837804,-0.02929486
0.030202568,0.04379966,-0.005932518,0.0013349435,0.009681053,-0.016913222,0.013798393,0.0033829606,-0.033482566,-0.014805172,-0.0043558283,0.0018217893
-0.010700638,-0.017312957,0.041408177,0.0058579673,0.045941815,0.0012971237,-0.02708438,-0.018871944,0.014715448,-0.031888064,0.0013961394,0.00064204365
0.034433734,0.0067182747,-0.012661346,0.0015739378,-0.00089820084,0.0021257212,0.021106297,0.011440191,0.014061271,0.017044501,0.0049149157,0.008365608
0.0025465884,-0.0049078306,-0.012103928,-0.0023899435,0.018440712,-0.0107414,0.004001656,-0.00035519406,-0.047607146,-0.018272934,-0.013190674,0.053959083
0.007527265,0.019805823,0.026636606,-0.04271819,-0.0031592995,0.004202276,0.011065556,0.009819329,0.03936312,-0.0058798413,-0.0132285785,-0.0087311845
-0.0017459398,-0.0011420444,0.0072729746,-0.0166894,0.019592457,-0.018185763,-0.011462061,0.017432673,0.029796671,0.00022533261,0.0016551516,-0.032950625
-0.0025071404,0.0050231256,-0.004844226,-0.015105038,0.011869368,-0.0014395616,-0.014664606,0.04818197,-0.023297114,-0.017159667,-0.018118225,-0.03358429
-0.014809076,0.004739562,-0.031188851,-0.016713224,-0.012010138,0.0015241565,0.018471058,-0.043420266,0.028178817,-0.0048017637,-0.0064374027,-0.0061691026
0.0043363594,0.012825797,0.021181876,0.02482563,-0.0148191145,-0.00718407,0.026889177,0.032605555,0.017458767,-0.0031030718,-0.027114162,0.029392347
-0.013009078,0.0051259566,0.0028916046,-0.009321524,-0.03135305,-0.03505271,-0.05973204,-0.051598556,-0.047128823,-0.042815994,-0.0049717724,-0.00843263
0.011366872,0.0064378274,0.0039118784,0.023229357,0.012515625,0.014379709,-0.033599272,-0.028247386,-0.021116527,0.004961716,0.025762245,-0.007951288
-0.042381775,-0.045993384,-0.008819145,-0.0040413127,0.017903231,-0.041785605,-0.02642557,0.021306599,0.00726628,0.031734508,-0.016463073,0.021386223
